project_id,freelancer_id,project_category,preference_freelancer
586,16,Sports,2
588,16,Sports,2
590,16,Sports,2
592,16,Sports,2
593,16,Sports,2
597,16,Sports,2
598,16,Sports,2
618,16,Sports,2
622,16,Sports,2
623,16,Sports,2
627,16,Sports,2
630,16,Sports,2
631,16,Sports,2
632,16,Sports,2
639,16,Sports,2
9,16,Puzzle,4
11,16,Puzzle,4
25,16,Puzzle,4
38,16,Puzzle,4
47,16,Puzzle,4
56,16,Puzzle,4
58,16,Puzzle,4
73,16,Puzzle,4
87,16,Puzzle,4
99,16,Puzzle,4
125,16,Puzzle,4
129,16,Puzzle,4
131,16,Puzzle,4
138,16,Puzzle,4
141,16,Puzzle,4
148,16,Puzzle,4
164,16,Puzzle,4
175,16,Puzzle,4
177,16,Puzzle,4
178,16,Puzzle,4
179,16,Puzzle,4
227,16,Puzzle,4
235,16,Puzzle,4
263,16,Puzzle,4
269,16,Puzzle,4
280,16,Puzzle,4
284,16,Puzzle,4
288,16,Puzzle,4
289,16,Puzzle,4
300,16,Puzzle,4
303,16,Puzzle,4
307,16,Puzzle,4
339,16,Puzzle,4
357,16,Puzzle,4
365,16,Puzzle,4
369,16,Puzzle,4
370,16,Puzzle,4
371,16,Puzzle,4
377,16,Puzzle,4
379,16,Puzzle,4
387,16,Puzzle,4
390,16,Puzzle,4
397,16,Puzzle,4
402,16,Puzzle,4
410,16,Puzzle,4
419,16,Puzzle,4
435,16,Puzzle,4
439,16,Puzzle,4
446,16,Puzzle,4
455,16,Puzzle,4
459,16,Puzzle,4
461,16,Puzzle,4
463,16,Puzzle,4
479,16,Puzzle,4
482,16,Puzzle,4
515,16,Puzzle,4
526,16,Puzzle,4
534,16,Puzzle,4
541,16,Puzzle,4
554,16,Puzzle,4
560,16,Puzzle,4
562,16,Puzzle,4
612,16,Puzzle,4
628,16,Puzzle,4
3,16,FPS,3
16,16,FPS,3
23,16,FPS,3
32,16,FPS,3
43,16,FPS,3
54,16,FPS,3
66,16,FPS,3
74,16,FPS,3
83,16,FPS,3
84,16,FPS,3
97,16,FPS,3
107,16,FPS,3
115,16,FPS,3
126,16,FPS,3
133,16,FPS,3
153,16,FPS,3
173,16,FPS,3
185,16,FPS,3
195,16,FPS,3
198,16,FPS,3
203,16,FPS,3
204,16,FPS,3
208,16,FPS,3
211,16,FPS,3
213,16,FPS,3
225,16,FPS,3
249,16,FPS,3
251,16,FPS,3
255,16,FPS,3
260,16,FPS,3
276,16,FPS,3
317,16,FPS,3
330,16,FPS,3
333,16,FPS,3
335,16,FPS,3
337,16,FPS,3
341,16,FPS,3
345,16,FPS,3
349,16,FPS,3
368,16,FPS,3
380,16,FPS,3
381,16,FPS,3
385,16,FPS,3
393,16,FPS,3
396,16,FPS,3
408,16,FPS,3
425,16,FPS,3
427,16,FPS,3
434,16,FPS,3
436,16,FPS,3
437,16,FPS,3
453,16,FPS,3
480,16,FPS,3
490,16,FPS,3
499,16,FPS,3
516,16,FPS,3
531,16,FPS,3
543,16,FPS,3
547,16,FPS,3
579,16,FPS,3
580,16,FPS,3
589,16,FPS,3
591,16,FPS,3
638,16,FPS,3
6,16,BattleRoyal,5
13,16,BattleRoyal,5
26,16,BattleRoyal,5
36,16,BattleRoyal,5
46,16,BattleRoyal,5
51,16,BattleRoyal,5
61,16,BattleRoyal,5
70,16,BattleRoyal,5
90,16,BattleRoyal,5
94,16,BattleRoyal,5
96,16,BattleRoyal,5
103,16,BattleRoyal,5
114,16,BattleRoyal,5
118,16,BattleRoyal,5
147,16,BattleRoyal,5
157,16,BattleRoyal,5
183,16,BattleRoyal,5
193,16,BattleRoyal,5
197,16,BattleRoyal,5
199,16,BattleRoyal,5
205,16,BattleRoyal,5
228,16,BattleRoyal,5
239,16,BattleRoyal,5
241,16,BattleRoyal,5
244,16,BattleRoyal,5
245,16,BattleRoyal,5
261,16,BattleRoyal,5
265,16,BattleRoyal,5
279,16,BattleRoyal,5
281,16,BattleRoyal,5
294,16,BattleRoyal,5
320,16,BattleRoyal,5
323,16,BattleRoyal,5
329,16,BattleRoyal,5
334,16,BattleRoyal,5
343,16,BattleRoyal,5
352,16,BattleRoyal,5
367,16,BattleRoyal,5
374,16,BattleRoyal,5
378,16,BattleRoyal,5
395,16,BattleRoyal,5
399,16,BattleRoyal,5
401,16,BattleRoyal,5
406,16,BattleRoyal,5
414,16,BattleRoyal,5
428,16,BattleRoyal,5
430,16,BattleRoyal,5
441,16,BattleRoyal,5
472,16,BattleRoyal,5
504,16,BattleRoyal,5
505,16,BattleRoyal,5
513,16,BattleRoyal,5
514,16,BattleRoyal,5
518,16,BattleRoyal,5
524,16,BattleRoyal,5
530,16,BattleRoyal,5
568,16,BattleRoyal,5
577,16,BattleRoyal,5
600,16,BattleRoyal,5
609,16,BattleRoyal,5
611,16,BattleRoyal,5
625,16,BattleRoyal,5
634,16,BattleRoyal,5
640,16,BattleRoyal,5
5,16,Adventure,3
18,16,Adventure,3
22,16,Adventure,3
35,16,Adventure,3
45,16,Adventure,3
55,16,Adventure,3
57,16,Adventure,3
65,16,Adventure,3
89,16,Adventure,3
102,16,Adventure,3
105,16,Adventure,3
108,16,Adventure,3
111,16,Adventure,3
119,16,Adventure,3
123,16,Adventure,3
152,16,Adventure,3
167,16,Adventure,3
186,16,Adventure,3
188,16,Adventure,3
190,16,Adventure,3
221,16,Adventure,3
233,16,Adventure,3
234,16,Adventure,3
254,16,Adventure,3
268,16,Adventure,3
273,16,Adventure,3
274,16,Adventure,3
286,16,Adventure,3
292,16,Adventure,3
293,16,Adventure,3
298,16,Adventure,3
299,16,Adventure,3
326,16,Adventure,3
340,16,Adventure,3
347,16,Adventure,3
363,16,Adventure,3
375,16,Adventure,3
376,16,Adventure,3
389,16,Adventure,3
391,16,Adventure,3
409,16,Adventure,3
411,16,Adventure,3
413,16,Adventure,3
433,16,Adventure,3
460,16,Adventure,3
471,16,Adventure,3
492,16,Adventure,3
496,16,Adventure,3
528,16,Adventure,3
548,16,Adventure,3
549,16,Adventure,3
559,16,Adventure,3
565,16,Adventure,3
566,16,Adventure,3
581,16,Adventure,3
596,16,Adventure,3
603,16,Adventure,3
604,16,Adventure,3
605,16,Adventure,3
610,16,Adventure,3
613,16,Adventure,3
615,16,Adventure,3
621,16,Adventure,3
629,16,Adventure,3
1,17,Moba,3
14,17,Moba,3
21,17,Moba,3
31,17,Moba,3
53,17,Moba,3
59,17,Moba,3
67,17,Moba,3
76,17,Moba,3
81,17,Moba,3
82,17,Moba,3
117,17,Moba,3
120,17,Moba,3
130,17,Moba,3
144,17,Moba,3
151,17,Moba,3
156,17,Moba,3
174,17,Moba,3
176,17,Moba,3
181,17,Moba,3
207,17,Moba,3
209,17,Moba,3
230,17,Moba,3
231,17,Moba,3
246,17,Moba,3
266,17,Moba,3
282,17,Moba,3
296,17,Moba,3
302,17,Moba,3
304,17,Moba,3
306,17,Moba,3
310,17,Moba,3
315,17,Moba,3
322,17,Moba,3
328,17,Moba,3
336,17,Moba,3
351,17,Moba,3
364,17,Moba,3
383,17,Moba,3
404,17,Moba,3
407,17,Moba,3
415,17,Moba,3
424,17,Moba,3
440,17,Moba,3
443,17,Moba,3
462,17,Moba,3
464,17,Moba,3
465,17,Moba,3
468,17,Moba,3
469,17,Moba,3
476,17,Moba,3
491,17,Moba,3
493,17,Moba,3
497,17,Moba,3
498,17,Moba,3
525,17,Moba,3
538,17,Moba,3
540,17,Moba,3
570,17,Moba,3
594,17,Moba,3
599,17,Moba,3
602,17,Moba,3
606,17,Moba,3
617,17,Moba,3
635,17,Moba,3
8,17,RPG,5
15,17,RPG,5
37,17,RPG,5
39,17,RPG,5
68,17,RPG,5
77,17,RPG,5
78,17,RPG,5
80,17,RPG,5
93,17,RPG,5
112,17,RPG,5
113,17,RPG,5
121,17,RPG,5
124,17,RPG,5
128,17,RPG,5
140,17,RPG,5
159,17,RPG,5
196,17,RPG,5
206,17,RPG,5
210,17,RPG,5
217,17,RPG,5
218,17,RPG,5
224,17,RPG,5
232,17,RPG,5
238,17,RPG,5
242,17,RPG,5
253,17,RPG,5
257,17,RPG,5
267,17,RPG,5
270,17,RPG,5
287,17,RPG,5
318,17,RPG,5
319,17,RPG,5
332,17,RPG,5
338,17,RPG,5
344,17,RPG,5
361,17,RPG,5
386,17,RPG,5
394,17,RPG,5
398,17,RPG,5
423,17,RPG,5
431,17,RPG,5
432,17,RPG,5
438,17,RPG,5
450,17,RPG,5
451,17,RPG,5
466,17,RPG,5
470,17,RPG,5
483,17,RPG,5
484,17,RPG,5
487,17,RPG,5
509,17,RPG,5
511,17,RPG,5
535,17,RPG,5
545,17,RPG,5
551,17,RPG,5
553,17,RPG,5
567,17,RPG,5
571,17,RPG,5
574,17,RPG,5
587,17,RPG,5
595,17,RPG,5
601,17,RPG,5
614,17,RPG,5
620,17,RPG,5
4,17,Horor,2
19,17,Horor,2
28,17,Horor,2
29,17,Horor,2
48,17,Horor,2
69,17,Horor,2
75,17,Horor,2
79,17,Horor,2
85,17,Horor,2
86,17,Horor,2
95,17,Horor,2
104,17,Horor,2
122,17,Horor,2
132,17,Horor,2
134,17,Horor,2
155,17,Horor,2
165,17,Horor,2
172,17,Horor,2
182,17,Horor,2
189,17,Horor,2
192,17,Horor,2
214,17,Horor,2
216,17,Horor,2
226,17,Horor,2
236,17,Horor,2
248,17,Horor,2
285,17,Horor,2
290,17,Horor,2
301,17,Horor,2
308,17,Horor,2
312,17,Horor,2
313,17,Horor,2
346,17,Horor,2
355,17,Horor,2
356,17,Horor,2
358,17,Horor,2
360,17,Horor,2
366,17,Horor,2
372,17,Horor,2
373,17,Horor,2
388,17,Horor,2
420,17,Horor,2
426,17,Horor,2
444,17,Horor,2
452,17,Horor,2
454,17,Horor,2
478,17,Horor,2
488,17,Horor,2
495,17,Horor,2
500,17,Horor,2
501,17,Horor,2
506,17,Horor,2
510,17,Horor,2
532,17,Horor,2
533,17,Horor,2
539,17,Horor,2
546,17,Horor,2
557,17,Horor,2
583,17,Horor,2
608,17,Horor,2
619,17,Horor,2
624,17,Horor,2
633,17,Horor,2
636,17,Horor,2
10,17,OpenWorld,5
17,17,OpenWorld,5
30,17,OpenWorld,5
33,17,OpenWorld,5
42,17,OpenWorld,5
52,17,OpenWorld,5
64,17,OpenWorld,5
72,17,OpenWorld,5
101,17,OpenWorld,5
109,17,OpenWorld,5
135,17,OpenWorld,5
143,17,OpenWorld,5
146,17,OpenWorld,5
149,17,OpenWorld,5
158,17,OpenWorld,5
160,17,OpenWorld,5
162,17,OpenWorld,5
166,17,OpenWorld,5
168,17,OpenWorld,5
169,17,OpenWorld,5
170,17,OpenWorld,5
180,17,OpenWorld,5
184,17,OpenWorld,5
220,17,OpenWorld,5
223,17,OpenWorld,5
247,17,OpenWorld,5
258,17,OpenWorld,5
278,17,OpenWorld,5
291,17,OpenWorld,5
295,17,OpenWorld,5
314,17,OpenWorld,5
316,17,OpenWorld,5
321,17,OpenWorld,5
324,17,OpenWorld,5
325,17,OpenWorld,5
350,17,OpenWorld,5
353,17,OpenWorld,5
354,17,OpenWorld,5
359,17,OpenWorld,5
382,17,OpenWorld,5
412,17,OpenWorld,5
416,17,OpenWorld,5
418,17,OpenWorld,5
421,17,OpenWorld,5
422,17,OpenWorld,5
448,17,OpenWorld,5
475,17,OpenWorld,5
486,17,OpenWorld,5
489,17,OpenWorld,5
494,17,OpenWorld,5
503,17,OpenWorld,5
508,17,OpenWorld,5
512,17,OpenWorld,5
517,17,OpenWorld,5
519,17,OpenWorld,5
522,17,OpenWorld,5
529,17,OpenWorld,5
550,17,OpenWorld,5
572,17,OpenWorld,5
585,17,OpenWorld,5
607,17,OpenWorld,5
616,17,OpenWorld,5
626,17,OpenWorld,5
637,17,OpenWorld,5
2,17,Sports,5
7,17,Sports,5
12,17,Sports,5
20,17,Sports,5
24,17,Sports,5
27,17,Sports,5
34,17,Sports,5
40,17,Sports,5
41,17,Sports,5
44,17,Sports,5
49,17,Sports,5
50,17,Sports,5
60,17,Sports,5
62,17,Sports,5
63,17,Sports,5
71,17,Sports,5
88,17,Sports,5
91,17,Sports,5
92,17,Sports,5
98,17,Sports,5
100,17,Sports,5
106,17,Sports,5
110,17,Sports,5
116,17,Sports,5
127,17,Sports,5
136,17,Sports,5
137,17,Sports,5
139,17,Sports,5
142,17,Sports,5
145,17,Sports,5
150,17,Sports,5
154,17,Sports,5
161,17,Sports,5
163,17,Sports,5
171,17,Sports,5
187,17,Sports,5
191,17,Sports,5
194,17,Sports,5
200,17,Sports,5
201,17,Sports,5
202,17,Sports,5
212,17,Sports,5
215,17,Sports,5
219,17,Sports,5
222,17,Sports,5
229,17,Sports,5
237,17,Sports,5
240,17,Sports,5
243,17,Sports,5
250,17,Sports,5
252,17,Sports,5
256,17,Sports,5
259,17,Sports,5
262,17,Sports,5
264,17,Sports,5
271,17,Sports,5
272,17,Sports,5
275,17,Sports,5
277,17,Sports,5
283,17,Sports,5
297,17,Sports,5
305,17,Sports,5
309,17,Sports,5
311,17,Sports,5
327,17,Sports,5
331,17,Sports,5
342,17,Sports,5
348,17,Sports,5
362,17,Sports,5
384,17,Sports,5
392,17,Sports,5
400,17,Sports,5
403,17,Sports,5
405,17,Sports,5
417,17,Sports,5
429,17,Sports,5
442,17,Sports,5
445,17,Sports,5
447,17,Sports,5
449,17,Sports,5
456,17,Sports,5
457,17,Sports,5
458,17,Sports,5
467,17,Sports,5
473,17,Sports,5
474,17,Sports,5
477,17,Sports,5
481,17,Sports,5
485,17,Sports,5
502,17,Sports,5
507,17,Sports,5
520,17,Sports,5
521,17,Sports,5
523,17,Sports,5
527,17,Sports,5
536,17,Sports,5
537,17,Sports,5
542,17,Sports,5
544,17,Sports,5
552,17,Sports,5
555,17,Sports,5
556,17,Sports,5
558,17,Sports,5
561,17,Sports,5
563,17,Sports,5
564,17,Sports,5
569,17,Sports,5
573,17,Sports,5
575,17,Sports,5
576,17,Sports,5
578,17,Sports,5
582,17,Sports,5
584,17,Sports,5
586,17,Sports,5
588,17,Sports,5
590,17,Sports,5
592,17,Sports,5
593,17,Sports,5
597,17,Sports,5
598,17,Sports,5
618,17,Sports,5
622,17,Sports,5
623,17,Sports,5
627,17,Sports,5
630,17,Sports,5
631,17,Sports,5
632,17,Sports,5
639,17,Sports,5
9,17,Puzzle,3
11,17,Puzzle,3
25,17,Puzzle,3
38,17,Puzzle,3
47,17,Puzzle,3
56,17,Puzzle,3
58,17,Puzzle,3
73,17,Puzzle,3
87,17,Puzzle,3
99,17,Puzzle,3
125,17,Puzzle,3
129,17,Puzzle,3
131,17,Puzzle,3
138,17,Puzzle,3
141,17,Puzzle,3
148,17,Puzzle,3
164,17,Puzzle,3
175,17,Puzzle,3
177,17,Puzzle,3
178,17,Puzzle,3
179,17,Puzzle,3
227,17,Puzzle,3
235,17,Puzzle,3
263,17,Puzzle,3
269,17,Puzzle,3
280,17,Puzzle,3
284,17,Puzzle,3
288,17,Puzzle,3
289,17,Puzzle,3
300,17,Puzzle,3
303,17,Puzzle,3
307,17,Puzzle,3
339,17,Puzzle,3
357,17,Puzzle,3
365,17,Puzzle,3
369,17,Puzzle,3
370,17,Puzzle,3
371,17,Puzzle,3
377,17,Puzzle,3
379,17,Puzzle,3
387,17,Puzzle,3
390,17,Puzzle,3
397,17,Puzzle,3
402,17,Puzzle,3
410,17,Puzzle,3
419,17,Puzzle,3
435,17,Puzzle,3
439,17,Puzzle,3
446,17,Puzzle,3
455,17,Puzzle,3
459,17,Puzzle,3
461,17,Puzzle,3
463,17,Puzzle,3
479,17,Puzzle,3
482,17,Puzzle,3
515,17,Puzzle,3
526,17,Puzzle,3
534,17,Puzzle,3
541,17,Puzzle,3
554,17,Puzzle,3
560,17,Puzzle,3
562,17,Puzzle,3
612,17,Puzzle,3
628,17,Puzzle,3
3,17,FPS,5
16,17,FPS,5
23,17,FPS,5
32,17,FPS,5
43,17,FPS,5
54,17,FPS,5
66,17,FPS,5
74,17,FPS,5
83,17,FPS,5
84,17,FPS,5
97,17,FPS,5
107,17,FPS,5
115,17,FPS,5
126,17,FPS,5
133,17,FPS,5
153,17,FPS,5
173,17,FPS,5
185,17,FPS,5
195,17,FPS,5
198,17,FPS,5
203,17,FPS,5
204,17,FPS,5
208,17,FPS,5
211,17,FPS,5
213,17,FPS,5
225,17,FPS,5
249,17,FPS,5
251,17,FPS,5
255,17,FPS,5
260,17,FPS,5
276,17,FPS,5
317,17,FPS,5
330,17,FPS,5
333,17,FPS,5
335,17,FPS,5
337,17,FPS,5
341,17,FPS,5
345,17,FPS,5
349,17,FPS,5
368,17,FPS,5
380,17,FPS,5
381,17,FPS,5
385,17,FPS,5
393,17,FPS,5
396,17,FPS,5
408,17,FPS,5
425,17,FPS,5
427,17,FPS,5
434,17,FPS,5
436,17,FPS,5
437,17,FPS,5
453,17,FPS,5
480,17,FPS,5
490,17,FPS,5
499,17,FPS,5
516,17,FPS,5
531,17,FPS,5
543,17,FPS,5
547,17,FPS,5
579,17,FPS,5
580,17,FPS,5
589,17,FPS,5
591,17,FPS,5
638,17,FPS,5
6,17,BattleRoyal,2
13,17,BattleRoyal,2
26,17,BattleRoyal,2
36,17,BattleRoyal,2
46,17,BattleRoyal,2
51,17,BattleRoyal,2
61,17,BattleRoyal,2
70,17,BattleRoyal,2
90,17,BattleRoyal,2
94,17,BattleRoyal,2
96,17,BattleRoyal,2
103,17,BattleRoyal,2
114,17,BattleRoyal,2
118,17,BattleRoyal,2
147,17,BattleRoyal,2
157,17,BattleRoyal,2
183,17,BattleRoyal,2
193,17,BattleRoyal,2
197,17,BattleRoyal,2
199,17,BattleRoyal,2
205,17,BattleRoyal,2
228,17,BattleRoyal,2
239,17,BattleRoyal,2
241,17,BattleRoyal,2
244,17,BattleRoyal,2
245,17,BattleRoyal,2
261,17,BattleRoyal,2
265,17,BattleRoyal,2
279,17,BattleRoyal,2
281,17,BattleRoyal,2
294,17,BattleRoyal,2
320,17,BattleRoyal,2
323,17,BattleRoyal,2
329,17,BattleRoyal,2
334,17,BattleRoyal,2
343,17,BattleRoyal,2
352,17,BattleRoyal,2
367,17,BattleRoyal,2
374,17,BattleRoyal,2
378,17,BattleRoyal,2
395,17,BattleRoyal,2
399,17,BattleRoyal,2
401,17,BattleRoyal,2
406,17,BattleRoyal,2
414,17,BattleRoyal,2
428,17,BattleRoyal,2
430,17,BattleRoyal,2
441,17,BattleRoyal,2
472,17,BattleRoyal,2
504,17,BattleRoyal,2
505,17,BattleRoyal,2
513,17,BattleRoyal,2
514,17,BattleRoyal,2
518,17,BattleRoyal,2
524,17,BattleRoyal,2
530,17,BattleRoyal,2
568,17,BattleRoyal,2
577,17,BattleRoyal,2
600,17,BattleRoyal,2
609,17,BattleRoyal,2
611,17,BattleRoyal,2
625,17,BattleRoyal,2
634,17,BattleRoyal,2
640,17,BattleRoyal,2
5,17,Adventure,3
18,17,Adventure,3
22,17,Adventure,3
35,17,Adventure,3
45,17,Adventure,3
55,17,Adventure,3
57,17,Adventure,3
65,17,Adventure,3
89,17,Adventure,3
102,17,Adventure,3
105,17,Adventure,3
108,17,Adventure,3
111,17,Adventure,3
119,17,Adventure,3
123,17,Adventure,3
152,17,Adventure,3
167,17,Adventure,3
186,17,Adventure,3
188,17,Adventure,3
190,17,Adventure,3
221,17,Adventure,3
233,17,Adventure,3
234,17,Adventure,3
254,17,Adventure,3
268,17,Adventure,3
273,17,Adventure,3
274,17,Adventure,3
286,17,Adventure,3
292,17,Adventure,3
293,17,Adventure,3
298,17,Adventure,3
299,17,Adventure,3
326,17,Adventure,3
340,17,Adventure,3
347,17,Adventure,3
363,17,Adventure,3
375,17,Adventure,3
376,17,Adventure,3
389,17,Adventure,3
391,17,Adventure,3
409,17,Adventure,3
411,17,Adventure,3
413,17,Adventure,3
433,17,Adventure,3
460,17,Adventure,3
471,17,Adventure,3
492,17,Adventure,3
496,17,Adventure,3
528,17,Adventure,3
548,17,Adventure,3
549,17,Adventure,3
559,17,Adventure,3
565,17,Adventure,3
566,17,Adventure,3
581,17,Adventure,3
596,17,Adventure,3
603,17,Adventure,3
604,17,Adventure,3
605,17,Adventure,3
610,17,Adventure,3
613,17,Adventure,3
615,17,Adventure,3
621,17,Adventure,3
629,17,Adventure,3
1,18,Moba,2
14,18,Moba,2
21,18,Moba,2
31,18,Moba,2
53,18,Moba,2
59,18,Moba,2
67,18,Moba,2
76,18,Moba,2
81,18,Moba,2
82,18,Moba,2
117,18,Moba,2
120,18,Moba,2
130,18,Moba,2
144,18,Moba,2
151,18,Moba,2
156,18,Moba,2
174,18,Moba,2
176,18,Moba,2
181,18,Moba,2
207,18,Moba,2
209,18,Moba,2
230,18,Moba,2
231,18,Moba,2
246,18,Moba,2
266,18,Moba,2
282,18,Moba,2
296,18,Moba,2
302,18,Moba,2
304,18,Moba,2
306,18,Moba,2
310,18,Moba,2
315,18,Moba,2
322,18,Moba,2
328,18,Moba,2
336,18,Moba,2
351,18,Moba,2
364,18,Moba,2
383,18,Moba,2
404,18,Moba,2
407,18,Moba,2
415,18,Moba,2
424,18,Moba,2
440,18,Moba,2
443,18,Moba,2
462,18,Moba,2
464,18,Moba,2
465,18,Moba,2
468,18,Moba,2
469,18,Moba,2
476,18,Moba,2
491,18,Moba,2
493,18,Moba,2
497,18,Moba,2
498,18,Moba,2
525,18,Moba,2
538,18,Moba,2
540,18,Moba,2
570,18,Moba,2
594,18,Moba,2
599,18,Moba,2
602,18,Moba,2
606,18,Moba,2
617,18,Moba,2
635,18,Moba,2
8,18,RPG,5
15,18,RPG,5
37,18,RPG,5
39,18,RPG,5
68,18,RPG,5
77,18,RPG,5
78,18,RPG,5
80,18,RPG,5
93,18,RPG,5
112,18,RPG,5
113,18,RPG,5
121,18,RPG,5
124,18,RPG,5
128,18,RPG,5
140,18,RPG,5
159,18,RPG,5
196,18,RPG,5
206,18,RPG,5
210,18,RPG,5
217,18,RPG,5
218,18,RPG,5
224,18,RPG,5
232,18,RPG,5
238,18,RPG,5
242,18,RPG,5
253,18,RPG,5
257,18,RPG,5
267,18,RPG,5
270,18,RPG,5
287,18,RPG,5
318,18,RPG,5
319,18,RPG,5
332,18,RPG,5
338,18,RPG,5
344,18,RPG,5
361,18,RPG,5
386,18,RPG,5
394,18,RPG,5
398,18,RPG,5
423,18,RPG,5
431,18,RPG,5
432,18,RPG,5
438,18,RPG,5
450,18,RPG,5
451,18,RPG,5
466,18,RPG,5
470,18,RPG,5
483,18,RPG,5
484,18,RPG,5
487,18,RPG,5
509,18,RPG,5
511,18,RPG,5
535,18,RPG,5
545,18,RPG,5
551,18,RPG,5
553,18,RPG,5
567,18,RPG,5
571,18,RPG,5
574,18,RPG,5
587,18,RPG,5
595,18,RPG,5
601,18,RPG,5
614,18,RPG,5
620,18,RPG,5
4,18,Horor,5
19,18,Horor,5
28,18,Horor,5
29,18,Horor,5
48,18,Horor,5
69,18,Horor,5
75,18,Horor,5
79,18,Horor,5
85,18,Horor,5
86,18,Horor,5
95,18,Horor,5
104,18,Horor,5
122,18,Horor,5
132,18,Horor,5
134,18,Horor,5
155,18,Horor,5
165,18,Horor,5
172,18,Horor,5
182,18,Horor,5
189,18,Horor,5
192,18,Horor,5
214,18,Horor,5
216,18,Horor,5
226,18,Horor,5
236,18,Horor,5
248,18,Horor,5
285,18,Horor,5
290,18,Horor,5
301,18,Horor,5
308,18,Horor,5
312,18,Horor,5
313,18,Horor,5
346,18,Horor,5
355,18,Horor,5
356,18,Horor,5
358,18,Horor,5
360,18,Horor,5
366,18,Horor,5
372,18,Horor,5
373,18,Horor,5
388,18,Horor,5
420,18,Horor,5
426,18,Horor,5
444,18,Horor,5
452,18,Horor,5
454,18,Horor,5
478,18,Horor,5
488,18,Horor,5
495,18,Horor,5
500,18,Horor,5
501,18,Horor,5
506,18,Horor,5
510,18,Horor,5
532,18,Horor,5
533,18,Horor,5
539,18,Horor,5
546,18,Horor,5
557,18,Horor,5
583,18,Horor,5
608,18,Horor,5
619,18,Horor,5
624,18,Horor,5
633,18,Horor,5
636,18,Horor,5
10,18,OpenWorld,4
17,18,OpenWorld,4
30,18,OpenWorld,4
33,18,OpenWorld,4
42,18,OpenWorld,4
52,18,OpenWorld,4
64,18,OpenWorld,4
72,18,OpenWorld,4
101,18,OpenWorld,4
109,18,OpenWorld,4
135,18,OpenWorld,4
143,18,OpenWorld,4
146,18,OpenWorld,4
149,18,OpenWorld,4
158,18,OpenWorld,4
160,18,OpenWorld,4
162,18,OpenWorld,4
166,18,OpenWorld,4
168,18,OpenWorld,4
169,18,OpenWorld,4
170,18,OpenWorld,4
180,18,OpenWorld,4
184,18,OpenWorld,4
220,18,OpenWorld,4
223,18,OpenWorld,4
247,18,OpenWorld,4
258,18,OpenWorld,4
278,18,OpenWorld,4
291,18,OpenWorld,4
295,18,OpenWorld,4
314,18,OpenWorld,4
316,18,OpenWorld,4
321,18,OpenWorld,4
324,18,OpenWorld,4
325,18,OpenWorld,4
350,18,OpenWorld,4
353,18,OpenWorld,4
354,18,OpenWorld,4
359,18,OpenWorld,4
382,18,OpenWorld,4
412,18,OpenWorld,4
416,18,OpenWorld,4
418,18,OpenWorld,4
421,18,OpenWorld,4
422,18,OpenWorld,4
448,18,OpenWorld,4
475,18,OpenWorld,4
486,18,OpenWorld,4
489,18,OpenWorld,4
494,18,OpenWorld,4
503,18,OpenWorld,4
508,18,OpenWorld,4
512,18,OpenWorld,4
517,18,OpenWorld,4
519,18,OpenWorld,4
522,18,OpenWorld,4
529,18,OpenWorld,4
550,18,OpenWorld,4
572,18,OpenWorld,4
585,18,OpenWorld,4
607,18,OpenWorld,4
616,18,OpenWorld,4
626,18,OpenWorld,4
637,18,OpenWorld,4
2,18,Sports,2
7,18,Sports,2
12,18,Sports,2
20,18,Sports,2
24,18,Sports,2
27,18,Sports,2
34,18,Sports,2
40,18,Sports,2
41,18,Sports,2
44,18,Sports,2
49,18,Sports,2
50,18,Sports,2
60,18,Sports,2
62,18,Sports,2
63,18,Sports,2
71,18,Sports,2
88,18,Sports,2
91,18,Sports,2
92,18,Sports,2
98,18,Sports,2
100,18,Sports,2
106,18,Sports,2
110,18,Sports,2
116,18,Sports,2
127,18,Sports,2
136,18,Sports,2
137,18,Sports,2
139,18,Sports,2
142,18,Sports,2
145,18,Sports,2
150,18,Sports,2
154,18,Sports,2
161,18,Sports,2
163,18,Sports,2
171,18,Sports,2
187,18,Sports,2
191,18,Sports,2
194,18,Sports,2
200,18,Sports,2
201,18,Sports,2
202,18,Sports,2
212,18,Sports,2
215,18,Sports,2
219,18,Sports,2
222,18,Sports,2
229,18,Sports,2
237,18,Sports,2
240,18,Sports,2
243,18,Sports,2
250,18,Sports,2
252,18,Sports,2
256,18,Sports,2
259,18,Sports,2
262,18,Sports,2
264,18,Sports,2
271,18,Sports,2
272,18,Sports,2
275,18,Sports,2
277,18,Sports,2
283,18,Sports,2
297,18,Sports,2
305,18,Sports,2
309,18,Sports,2
311,18,Sports,2
327,18,Sports,2
331,18,Sports,2
342,18,Sports,2
348,18,Sports,2
362,18,Sports,2
384,18,Sports,2
392,18,Sports,2
400,18,Sports,2
403,18,Sports,2
405,18,Sports,2
417,18,Sports,2
429,18,Sports,2
442,18,Sports,2
445,18,Sports,2
447,18,Sports,2
449,18,Sports,2
456,18,Sports,2
457,18,Sports,2
458,18,Sports,2
467,18,Sports,2
473,18,Sports,2
474,18,Sports,2
477,18,Sports,2
481,18,Sports,2
485,18,Sports,2
502,18,Sports,2
507,18,Sports,2
520,18,Sports,2
521,18,Sports,2
523,18,Sports,2
527,18,Sports,2
536,18,Sports,2
537,18,Sports,2
542,18,Sports,2
544,18,Sports,2
552,18,Sports,2
555,18,Sports,2
556,18,Sports,2
